curso_id,nombre,seccion,creditos,escuela_id,formato_id,campus_id,docente_id
EDU0162,Currículum,7,10,20,2,1,916
EDU0163,Evaluación en la Educación Media,1,10,20,2,1,1515
EDU0163,Evaluación en la Educación Media,2,10,20,2,1,1516
EDU0163,Evaluación en la Educación Media,3,10,20,2,1,1517
EDU0163,Evaluación en la Educación Media,5,10,20,2,1,1518
EDU0163,Evaluación en la Educación Media,6,10,20,2,1,1519
EDU0164,Práctica Inicial,1,10,20,2,1,1520
EDU0164,Práctica Inicial,2,10,20,2,1,1521
EDU0164,Práctica Inicial,3,10,20,2,1,1522
EDU0164,Práctica Inicial,3,10,20,2,1,1523
EDU0164,Práctica Inicial,3,10,20,2,1,1524
EDU0164,Práctica Inicial,4,10,20,2,1,1525
EDU0164,Práctica Inicial,4,10,20,2,1,1526
EDU0164,Práctica Inicial,5,10,20,2,1,1527
EDU0164,Práctica Inicial,5,10,20,2,1,6
EDU0164,Práctica Inicial,6,10,20,2,1,1528
EDU0164,Práctica Inicial,6,10,20,2,1,1529
EDU0164,Práctica Inicial,6,10,20,2,1,1530
EDU0164,Práctica Inicial,7,10,20,2,1,1531
EDU0164,Práctica Inicial,9,10,20,2,1,1532
EDU0164,Práctica Inicial,9,10,20,2,1,1533
EDU0164,Práctica Inicial,10,10,20,2,1,1534
EDU0164,Práctica Inicial,10,10,20,2,1,1535
EDU0164,Práctica Inicial,10,10,20,2,1,1536
EDU0164,Práctica Inicial,11,10,20,2,1,1537
EDU0164,Práctica Inicial,12,10,20,2,1,1538
EDU0164,Práctica Inicial,12,10,20,2,1,1539
EDU0164,Práctica Inicial,14,10,20,2,1,1540
EDU0164,Práctica Inicial,15,10,20,2,1,1541
EDU0164,Práctica Inicial,15,10,20,2,1,1542
EDU0164,Práctica Inicial,18,10,20,2,1,1543
EDU0164,Práctica Inicial,18,10,20,2,1,1544
EDU0164,Práctica Inicial,19,10,20,2,1,1545
EDU0164,Práctica Inicial,19,10,20,2,1,1546
EDU0164,Práctica Inicial,19,10,20,2,1,1547
EDU0164,Práctica Inicial,20,10,20,2,1,1548
EDU0164,Práctica Inicial,20,10,20,2,1,1549
EDU0164,Práctica Inicial,21,10,20,2,1,1550
EDU0164,Práctica Inicial,22,10,20,2,1,1551
EDU0164,Práctica Inicial,22,10,20,2,1,1552
EDU0165,Educación y Sociedad,1,10,20,2,1,1553
EDU0165,Educación y Sociedad,2,10,20,2,1,6
EDU0165,Educación y Sociedad,3,10,20,2,1,1554
EDU0165,Educación y Sociedad,4,10,20,2,1,1555
EDU0165,Educación y Sociedad,5,10,20,2,1,1553
EDU0166,Ética Profesional en Educación,1,10,20,2,1,1556
EDU0170,Didáctica del Lenguaje I,1,10,20,2,1,1527
EDU0171,Didáctica del Inglés I,1,10,20,2,1,1557
EDU0172,Didáctica de la Historia I,1,10,20,2,1,1558
EDU0173,Didáctica de la Filosofía I,1,10,20,2,1,1559
EDU0174,Didáctica de la Religión I,1,10,20,2,1,1560
EDU0175,Didáctica de las Artes Visuales I,1,10,20,2,1,6
EDU0176,Didáctica de la Música I,1,10,20,2,1,1534
EDU0177,Didáctica de la Matemática I,1,10,20,2,1,1520
EDU0178,Didáctica de la Física I,1,10,20,2,1,1561
EDU0179,Didáctica de la Biología y de las Ciencias Naturales I,1,10,20,2,1,6
EDU0180,Didáctica de la Química I,1,10,20,2,1,1562
EDU0181,Didáctica de las Artes Escénicas I,1,10,20,2,1,1543
EDU024B,Taller de Habilidades Académicas-Ciencias Naturales y Biología,1,0,20,2,1,1563
EDU024F,Taller de Habilidades Académicas-Física,1,0,20,2,1,1563
EDU024M,Taller de Habilidades Académicas-Matemática,1,0,20,2,1,1563
EDU024Q,Taller de Habilidades Académicas-Química,1,0,20,2,1,1563
EDU0250,Didáctica de la Matemática I,1,10,20,2,1,1564
EDU0254,Práctica Profesional,1,20,20,2,1,6
EDU0255,Didáctica de la Física,1,10,20,2,1,1561
EDU0259,Práctica Profesional,1,20,20,2,1,6
EDU0260,Didáctica de las Ciencias Naturales y la Biología I,1,10,20,2,1,1565
EDU0264,Práctica Profesional,1,20,20,2,1,6
EDU0265,Didáctica de la Química I,1,10,20,2,1,1562
EDU0269,Práctica Profesional,1,20,20,2,1,6
EDU0270,Práctica Inicial: Matemática,1,10,20,2,1,6
EDU0271,Práctica Intermedia: Matemática,1,10,20,2,1,6
EDU0271,Práctica Intermedia: Matemática,2,10,20,2,1,6
EDU0271,Práctica Intermedia: Matemática,3,10,20,2,1,6
EDU0271,Práctica Intermedia: Matemática,4,10,20,2,1,6
EDU0271,Práctica Intermedia: Matemática,5,10,20,2,1,6
EDU0271,Práctica Intermedia: Matemática,6,10,20,2,1,6
EDU0271,Práctica Intermedia: Matemática,7,10,20,2,1,6
EDU0271,Práctica Intermedia: Matemática,8,10,20,2,1,6
EDU0271,Práctica Intermedia: Matemática,9,10,20,2,1,6
EDU0271,Práctica Intermedia: Matemática,10,10,20,2,1,6
EDU0271,Práctica Intermedia: Matemática,11,10,20,2,1,6
EDU0272,Práctica Inicial: Física,1,10,20,2,1,6
EDU0273,Práctica Intermedia: Física,1,10,20,2,1,6
EDU0273,Práctica Intermedia: Física,2,10,20,2,1,6
EDU0274,Práctica Inicial: Ciencias Naturales y Biología,1,10,20,2,1,6
EDU0275,Práctica Intermedia: Ciencias Naturales y Biología,1,10,20,2,1,6
EDU0275,Práctica Intermedia: Ciencias Naturales y Biología,2,10,20,2,1,6
EDU0275,Práctica Intermedia: Ciencias Naturales y Biología,3,10,20,2,1,6
EDU0275,Práctica Intermedia: Ciencias Naturales y Biología,4,10,20,2,1,6
EDU0275,Práctica Intermedia: Ciencias Naturales y Biología,5,10,20,2,1,6
EDU0275,Práctica Intermedia: Ciencias Naturales y Biología,6,10,20,2,1,6
EDU0275,Práctica Intermedia: Ciencias Naturales y Biología,7,10,20,2,1,6
EDU0276,Práctica Inicial: Química,1,10,20,2,1,6
EDU0277,Práctica Intermedia: Química,1,10,20,2,1,6
EDU0277,Práctica Intermedia: Química,2,10,20,2,1,6
EDU0277,Práctica Intermedia: Química,3,10,20,2,1,6
EDU0277,Práctica Intermedia: Química,4,10,20,2,1,6
EDU0277,Práctica Intermedia: Química,5,10,20,2,1,6
EDU0310,Aprendizaje y Desarrollo: Teoría y Práctica,1,10,20,2,1,1566
EDU0310,Aprendizaje y Desarrollo: Teoría y Práctica,2,10,20,2,1,1567
EDU0310,Aprendizaje y Desarrollo: Teoría y Práctica,3,10,20,2,1,1568
EDU0311,Teoría de la Educación,1,10,20,2,1,1496
EDU0311,Teoría de la Educación,2,10,20,2,1,1569
EDU0311,Teoría de la Educación,3,10,20,2,1,1554
EDU0311,Teoría de la Educación,5,10,20,2,1,1496
EDU0311,Teoría de la Educación,6,10,20,2,1,1494
EDU0312,Historia y Políticas Educacionales,1,10,20,2,1,1494
EDU0313,Educación y Filosofía,1,10,20,2,1,1570
EDU0314,"Educación, Cultura y Sociedad",1,10,20,2,1,1554
EDU0315,Aprendizaje y Desarrollo del Escolar,1,10,20,2,1,1500
EDU0315,Aprendizaje y Desarrollo del Escolar,2,10,20,2,1,1571
EDU0316,Gestión y Liderazgo en el Aula,1,10,20,2,1,1510
EDU0316,Gestión y Liderazgo en el Aula,2,10,20,2,1,1572
EDU0316,Gestión y Liderazgo en el Aula,6,10,20,2,1,6
EDU0317,Diversidad e Inclusión en Educación,1,10,20,2,1,1573
EDU0317,Diversidad e Inclusión en Educación,2,10,20,2,1,1574
EDU0317,Diversidad e Inclusión en Educación,3,10,20,2,1,1574
EDU0318,Curriculum en la Educación Básica,1,10,20,2,1,1495
EDU0319,Evaluación en Educación Básica,1,10,20,2,1,6
EDU0319,Evaluación en Educación Básica,2,10,20,2,1,1575
EDU0320,Ética Profesional en Educación,1,10,20,2,1,1576
EDU0320,Ética Profesional en Educación,2,10,20,2,1,1559
EDU0321,Seminario de Investigación en Educación,1,10,20,2,1,1577
EDU0321,Seminario de Investigación en Educación,2,10,20,2,1,1578
EDU0321,Seminario de Investigación en Educación,3,10,20,2,1,1493
EDU0322,Literatura para Niños,1,10,20,2,1,1579
EDU0322,Literatura para Niños,2,10,20,2,1,1580
EDU0323,Ciencias Sociales,1,10,20,2,1,1539
EDU0323,Ciencias Sociales,2,10,20,2,1,1581
EDU0323,Ciencias Sociales,3,10,20,2,1,1582
EDU0329,Desarrollo y Enseñanza del Lenguaje Artístico Visual,1,10,20,2,1,1583
EDU0329,Desarrollo y Enseñanza del Lenguaje Artístico Visual,1,10,20,2,1,1498
EDU0329,Desarrollo y Enseñanza del Lenguaje Artístico Visual,2,10,20,2,1,1583
EDU0329,Desarrollo y Enseñanza del Lenguaje Artístico Visual,2,10,20,2,1,1498
EDU0329,Desarrollo y Enseñanza del Lenguaje Artístico Visual,3,10,20,2,1,1583
EDU0329,Desarrollo y Enseñanza del Lenguaje Artístico Visual,3,10,20,2,1,1584
EDU0330,Didáctica de la Lectura,1,10,20,2,1,1585
EDU0330,Didáctica de la Lectura,2,10,20,2,1,1586
EDU0330,Didáctica de la Lectura,3,10,20,2,1,1587
EDU0331,Didáctica de la Escritura,1,10,20,2,1,1527
EDU0332,Didáctica de la Matemática I,1,10,20,2,1,1588
EDU0332,Didáctica de la Matemática I,2,10,20,2,1,1589
EDU0332,Didáctica de la Matemática I,3,10,20,2,1,1588
EDU0333,Didáctica de la Matemática II,1,10,20,2,1,1590
EDU0334,Didáctica de las Ciencias Sociales,1,10,20,2,1,1581
EDU0335,Didáctica de la Geografía,1,10,20,2,1,1591
EDU0336,Didáctica de las Ciencias Naturales I,1,10,20,2,1,6
EDU0336,Didáctica de las Ciencias Naturales I,2,10,20,2,1,1592
EDU0336,Didáctica de las Ciencias Naturales I,3,10,20,2,1,1593
EDU0337,Didáctica de las Ciencias Naturales II,1,10,20,2,1,6
EDU0337,Didáctica de las Ciencias Naturales II,2,10,20,2,1,6
EDU0337,Didáctica de las Ciencias Naturales II,3,10,20,2,1,6
EDU0338,Práctica I: Educación Básica,1,10,20,2,1,6
EDU0339,Práctica Ii: Educación Básica,1,10,20,2,1,6
EDU0339,Práctica Ii: Educación Básica,2,10,20,2,1,6
EDU0339,Práctica Ii: Educación Básica,3,10,20,2,1,6
EDU0339,Práctica Ii: Educación Básica,4,10,20,2,1,6
EDU0339,Práctica Ii: Educación Básica,5,10,20,2,1,6
EDU0339,Práctica Ii: Educación Básica,6,10,20,2,1,6
EDU0339,Práctica Ii: Educación Básica,7,10,20,2,1,6
EDU0339,Práctica Ii: Educación Básica,8,10,20,2,1,6
EDU0339,Práctica Ii: Educación Básica,9,10,20,2,1,6
EDU0340,Práctica Iii: Educación Básica,1,10,20,2,1,6
EDU0340,Práctica Iii: Educación Básica,2,10,20,2,1,6
EDU0340,Práctica Iii: Educación Básica,3,10,20,2,1,6
EDU0340,Práctica Iii: Educación Básica,4,10,20,2,1,6
EDU0340,Práctica Iii: Educación Básica,5,10,20,2,1,6
EDU0340,Práctica Iii: Educación Básica,6,10,20,2,1,6
EDU0340,Práctica Iii: Educación Básica,7,10,20,2,1,6
EDU0340,Práctica Iii: Educación Básica,8,10,20,2,1,6
EDU0340,Práctica Iii: Educación Básica,9,10,20,2,1,6
EDU0340,Práctica Iii: Educación Básica,10,10,20,2,1,6
EDU0341,Examen de Licenciatura en Educación para Educación Básica,1,0,20,2,1,1
EDU0360,Práctica Profesional I,1,20,20,2,1,6
EDU0360,Práctica Profesional I,2,20,20,2,1,6
EDU0360,Práctica Profesional I,3,20,20,2,1,6
EDU0360,Práctica Profesional I,4,20,20,2,1,6
EDU0360,Práctica Profesional I,5,20,20,2,1,6
EDU0360,Práctica Profesional I,6,20,20,2,1,1594
EDU0360,Práctica Profesional I,7,20,20,2,1,6
EDU0360,Práctica Profesional I,8,20,20,2,1,6
EDU0360,Práctica Profesional I,9,20,20,2,1,6
EDU0360,Práctica Profesional I,10,20,20,2,1,6
EDU0360,Práctica Profesional I,11,20,20,2,1,6
EDU0360,Práctica Profesional I,12,20,20,2,1,6
EDU0360,Práctica Profesional I,13,20,20,2,1,6
EDU0361,Literatura Infantil y Juvenil,1,10,20,2,1,1595
EDU0362,Leer y Escribir a Través del Currículum,1,10,20,2,1,1596
EDU0363,Didáctica de la Comunicación Multimodal,1,10,20,2,1,1597
EDU0366,Práctica Profesional II (Mención Lenguaje y Comunicación),1,20,20,2,1,6
EDU0370,Didáctica de la Matemática III,1,10,20,2,1,1588
EDU0376,Práctica Profesional II (Mención Matemática),4,20,20,2,1,6
EDU0376,Práctica Profesional II (Mención Matemática),5,20,20,2,1,6
EDU0380,Didáctica de la Historia,1,10,20,2,1,1598
EDU0386,Prática Profesional II (Mención Ciencias Sociales),1,20,20,2,1,6
EDU0393,Didáctica de las Ciencias Naturales III,1,10,20,2,1,1599
EDU0396,Práctica Profesional II (Mención Ciencias Naturales),1,20,20,2,1,6
EDU0396,Práctica Profesional II (Mención Ciencias Naturales),2,20,20,2,1,6
EDU0420,Currículum y Modalidades Curriculares en Educación Parvularia,1,10,20,2,1,851
EDU0421,Fundamentos de la Educación Parvularia,1,5,20,2,1,1600
EDU0423,Evaluación en Educación Parvularia,1,10,20,3,1,1601
EDU0424,Adquisición y Desarrollo de la Lengua,1,10,20,2,1,1602
EDU0425,Literatura en la Infancia,1,5,20,2,1,1595
EDU0427,Ciencias Sociales,1,5,20,2,1,1603
EDU0428,Aprendizaje y Desarrollo del Niño I: Teoría y Práctica,1,10,20,2,1,1604
EDU0428,Aprendizaje y Desarrollo del Niño I: Teoría y Práctica,2,10,20,2,1,1605
EDU0429,Aprendizaje y Desarrollo del Niño Ii: Teoría y Práctica,1,10,20,2,1,1605
EDU0430,Metodología de la Educación Parvularia,1,10,20,2,1,1606
EDU0431,Pensamiento Matemático del Niño y Su Didactica,1,10,20,2,1,1589
EDU0432,Pensamiento Social del Niño y Su Didáctica,1,10,20,2,1,1607
EDU0433,Pensamiento Científico del Niño y Su Didáctica,1,10,20,2,1,1608
EDU0434,Didáctica del Lenguaje Oral y Escrito,1,10,20,2,1,1609
EDU0435,Didáctica del Lenguaje Artístico Visual,1,5,20,2,1,1584
EDU0436,Didáctica del Lenguaje Artístico Musical,1,5,20,2,1,1610
EDU0437,Didáctica del Movimiento y Expresión Corporal,1,5,20,2,1,1501
EDU0441,Práctica I: Introducción al Campo Profesional de la Educación Parvularia,1,10,20,2,1,6
EDU0442,Práctica Ii: Educación Parvularia,1,10,20,2,1,6
EDU0443,Práctica Iii: Educación Parvularia,1,10,20,2,1,6
EDU0446,Estrategias de Enseñanza para el Desarrollo Afectivo Temprano: Teoría y Práctica,1,10,20,2,1,1611
EDU0447,Liderazgo y Colaboración Entre Familia y Otros Agentes Educativos,1,5,20,2,1,1612
EDU0449,Seminario de Investigación y Enseñanza Basada en Evidencia en Educación Temprana I,1,5,20,2,1,1613
EDU0450,Seminario de Investigación y Enseñanza Basada en Evidencia en Educación,1,5,20,2,1,1613
EDU0451,Práctica Profesional Iv: Educación Temprana,1,15,20,2,1,6
EDU0452,Práctica Profesional V: Educación Temprana,1,15,20,2,1,6
EDU0455,Didáctica de la Lectura,1,5,20,2,1,1614
EDU0457,Didáctica del Número,1,10,20,2,1,1615
EDU0459,Seminario de Investigación y Enseñanza Basada en Evidencia en Educación Inicial I,1,5,20,2,1,1616
EDU0460,Seminario de Investigación y Enseñanza Basada en Evidencia en Educación,1,5,20,2,1,1613
EDU0461,Práctica Profesional Iv: Educación Inicial,1,15,20,2,1,6
EDU0462,Práctica Profesional V: Educación Inicial,1,15,20,2,1,6
EDU0502,Práctica Pedagogía en Inglés III,1,10,20,2,1,1531
EDU0504,Práctica Profesional Pedagogía en Inglés Educación Básica,1,20,20,2,1,1617
EDU0504,Práctica Profesional Pedagogía en Inglés Educación Básica,2,20,20,2,1,1618
EDU0504,Práctica Profesional Pedagogía en Inglés Educación Básica,3,20,20,2,1,1531
EDU0504,Práctica Profesional Pedagogía en Inglés Educación Básica,4,20,20,2,1,6
EDU0506,Teaching and Learning English Primary I,1,10,20,2,1,1619
EDU0506,Teaching and Learning English Primary I,2,10,20,2,1,6
EDU0507,Teaching and Learning English Primary II,1,10,20,2,1,1619
EDU0510,Examen de Licenciatura en Educación para Pedagogía en Inglés,1,0,20,2,1,6
EDU0511,Ámbitos del Aprendizaje y el Desarrollo,1,10,20,2,1,1620
EDU0512,Evaluación para el Aprendizaje,1,10,20,2,1,1571
EDU21ES,Ecología Integral y Sustentabilidad en Tiempos de Crisis,1,10,20,2,1,1621
EDU370F,"Educacion, Salud y Deporte: la Planificacion",1,10,20,2,1,1622
EDU3800,Fundamentos Curriculares,1,10,20,4,1,1623
EDU3801,Análisis de Prácticas Curriculares,1,10,20,4,1,1624
EDU3803,Evaluación Curricular,1,10,20,4,1,1625
EDU3805,Análisis Avanzado de Datos Cualitativos para la Comprensión de Fenómenos Curriculares,1,10,20,4,1,1624
EDU3810,Perspectivas de Inclusión en Educación,1,10,20,4,1,1626
EDU3811,Aproximación Interseccional a la Construcción de Diferencia en Educación,1,10,20,4,1,1574
EDU3814,Perspectivas de Género para Una Educación Justa,1,10,20,4,1,1627
EDU3814,Perspectivas de Género para Una Educación Justa,1,10,20,4,1,6
EDU3820,Evaluación de Aprendizajes en el Aula,1,10,20,4,1,1628
EDU3821,Análisis de Datos para la Toma de Decisiones en Educación,1,10,20,4,1,1629
EDU3824,Planificación y Diseño de Evaluación Basada en Competencias,1,10,20,4,1,1517
EDU3827,Medición Educacional II,1,10,20,4,1,1527
EDU3827,Medición Educacional II,1,10,20,4,1,6
EDU3828,Evaluación de la Docencia,1,10,20,4,1,1527
EDU3830,Dirección y Liderazgo Centrado en la Enseñanza y el Aprendizaje,1,10,20,4,1,1514
EDU3831,Dirección Estratégica de Organizaciones Educativas,1,10,20,4,1,1630
EDU3833,Análisis de Prácticas de Dirección y Liderazgo Educacional,1,10,20,4,1,1631
EDU3834,Gestión de Relaciones Interpersonales en Organizaciones Educativas,1,10,20,4,1,1632
EDU3835,Desarrollo de Prácticas de Liderazgo Instruccional,1,10,20,4,1,1633
EDU3835,Desarrollo de Prácticas de Liderazgo Instruccional,1,10,20,4,1,1634
EDU3840,Actores en Educación Superior,1,10,20,4,1,1577
EDU3840,Actores en Educación Superior,1,10,20,4,1,1569
EDU3840,Actores en Educación Superior,1,10,20,4,1,1635
EDU3841,Educación Superior Chilena en Contexto Internacional,1,10,20,4,1,1497
EDU3844,Diversidad en Educación Superior,1,10,20,4,1,6
EDU3850,Innovación para el Aprendizaje de las Matemáticas,1,10,20,4,1,1590
EDU3851,Estrategias de Gestión y Evaluación para los Desafíos en Educación Matemática,1,10,20,4,1,1564
EDU3860,Bases Disciplinares y Didácticas para la Enseñanza del Lenguaje y la Literatura,1,10,20,4,1,1595
EDU3860,Bases Disciplinares y Didácticas para la Enseñanza del Lenguaje y la Literatura,1,10,20,4,1,1614
EDU3860,Bases Disciplinares y Didácticas para la Enseñanza del Lenguaje y la Literatura,1,10,20,4,1,1597
EDU3864,Didáctica de la Multimodalidad,1,10,20,4,1,1597
EDU3870,Innovación en la Enseñanza de las Ciencias Sociales,1,10,20,2,1,1636
EDU3870,Innovación en la Enseñanza de las Ciencias Sociales,1,10,20,2,1,1582
EDU3873,Evaluación en Historia y Ciencias Sociales,1,10,20,2,1,1581
EDU3873,Evaluación en Historia y Ciencias Sociales,1,10,20,2,1,6
EDU3880,Perspectivas Actuales del Aprendizaje y la Enseñanza de las Ciencias,1,10,20,4,1,1484
EDU3880,Perspectivas Actuales del Aprendizaje y la Enseñanza de las Ciencias,1,10,20,4,1,1562
EDU3883,Enseñanza de las Ciencias Orientada a la Modelización,1,10,20,4,1,1484
EDU3883,Enseñanza de las Ciencias Orientada a la Modelización,1,10,20,4,1,1561
EDU3890,Estrategias para el Aprendizaje en Disciplinas a Través de la Colaboración e Interdisciplinariedad,1,10,20,4,1,1564
EDU3890,Estrategias para el Aprendizaje en Disciplinas a Través de la Colaboración e Interdisciplinariedad,1,10,20,4,1,1637
EDU3890,Estrategias para el Aprendizaje en Disciplinas a Través de la Colaboración e Interdisciplinariedad,2,10,20,4,1,1580
EDU3890,Estrategias para el Aprendizaje en Disciplinas a Través de la Colaboración e Interdisciplinariedad,2,10,20,4,1,6
EDU3895,Desafíos Contemporáneos en Educación,1,10,20,4,1,1567
EDU3895,Desafíos Contemporáneos en Educación,2,10,20,4,1,6
EDU3899,Trabajo Final de Egreso 2,1,10,20,4,1,1514
EDU3899,Trabajo Final de Egreso 2,2,10,20,4,1,1631
EDU3899,Trabajo Final de Egreso 2,3,10,20,4,1,1632
EDU3899,Trabajo Final de Egreso 2,4,10,20,4,1,1633
EDU3899,Trabajo Final de Egreso 2,5,10,20,4,1,1630
EDU3899,Trabajo Final de Egreso 2,6,10,20,4,1,1638
EDU3899,Trabajo Final de Egreso 2,7,10,20,4,1,1625
EDU3899,Trabajo Final de Egreso 2,8,10,20,4,1,6
EDU3899,Trabajo Final de Egreso 2,9,10,20,4,1,6
EDU3899,Trabajo Final de Egreso 2,10,10,20,4,1,6
EDU3899,Trabajo Final de Egreso 2,11,10,20,4,1,1515
EDU3899,Trabajo Final de Egreso 2,12,10,20,4,1,1629
EDU3899,Trabajo Final de Egreso 2,13,10,20,4,1,1639
EDU3899,Trabajo Final de Egreso 2,14,10,20,4,1,1449
EDU4002,Antropología Filosófica y Política Educacional,1,10,20,2,1,1621
EDU401R,Didáctica de la Religión para Educación Básica,1,10,20,2,1,1640
EDU4030,Practicas de Investigacion,1,10,20,2,1,1493
EDU4030,Practicas de Investigacion,2,10,20,1,1,1641
EDU4030,Practicas de Investigacion,3,10,20,2,1,1611
EDU4030,Practicas de Investigacion,4,10,20,2,1,1585
EDU4030,Practicas de Investigacion,5,10,20,2,1,1619
EDU4030,Practicas de Investigacion,6,10,20,2,1,6
EDU4035,Estudio Dirigido,1,10,20,2,1,6
EDU4035,Estudio Dirigido,2,10,20,2,1,1642
EDU4035,Estudio Dirigido,3,10,20,2,1,1616
EDU4035,Estudio Dirigido,4,10,20,2,1,6
EDU4035,Estudio Dirigido,5,10,20,2,1,6
EDU4035,Estudio Dirigido,6,10,20,2,1,6
EDU4035,Estudio Dirigido,7,10,20,2,1,6
EDU4035,Estudio Dirigido,8,10,20,2,1,6
EDU4037,Estudio Dirigido II,1,10,20,2,1,1643
EDU4037,Estudio Dirigido II,2,10,20,2,1,1566
EDU4037,Estudio Dirigido II,3,10,20,2,1,6
EDU4037,Estudio Dirigido II,4,10,20,2,1,6
EDU4037,Estudio Dirigido II,5,10,20,2,1,6
EDU4038,Estudio Dirigido III,1,10,20,2,1,1641
EDU403R,Didáctica de la Religión para Educación Media,1,10,20,2,1,1640
EDU4041,Prácticas de Investigación II,1,10,20,2,1,1518
EDU4041,Prácticas de Investigación II,2,10,20,2,1,6
EDU4041,Prácticas de Investigación II,3,10,20,2,1,6
EDU4044,Seminario Problemas Contemporáneos en Educación,1,10,20,1,1,1569
EDU4045,Introducción a los Métodos Cuantitativos en Educación,1,10,20,2,1,1616
EDU4048,Estudio Dirigido Metodológico,1,10,20,2,1,1511
EDU4048,Estudio Dirigido Metodológico,2,10,20,2,1,1644
EDU4048,Estudio Dirigido Metodológico,3,10,20,2,1,6
EDU4048,Estudio Dirigido Metodológico,4,10,20,2,1,6
EDU4048,Estudio Dirigido Metodológico,5,10,20,2,1,6
EDU4048,Estudio Dirigido Metodológico,6,10,20,2,1,6
EDU405R,Ética Profesional,1,10,20,2,1,1556
EDU4061,Actividad Anual de Seguimiento II,1,0,20,2,1,1616
EDU4061,Actividad Anual de Seguimiento II,2,0,20,2,1,1570
EDU4061,Actividad Anual de Seguimiento II,3,0,20,2,1,1585
EDU4062,Autoría Artículo Científico o Patente,1,0,20,2,1,1585
EDU4062,Autoría Artículo Científico o Patente,2,0,20,2,1,1616
EDU4062,Autoría Artículo Científico o Patente,3,0,20,2,1,6
EDU4063,Pasantía,1,0,20,2,1,1642
EDU4063,Pasantía,2,0,20,2,1,1484
EDU4063,Pasantía,3,0,20,2,1,1580
EDU4063,Pasantía,4,0,20,2,1,1570
EDU4063,Pasantía,5,0,20,2,1,1585
EDU4063,Pasantía,6,0,20,2,1,1616
EDU4063,Pasantía,7,0,20,2,1,6
EDU4064,Presentación en Conferencia,1,0,20,2,1,1598
EDU4064,Presentación en Conferencia,2,0,20,2,1,1616
EDU4064,Presentación en Conferencia,3,0,20,2,1,1570
EDU4064,Presentación en Conferencia,4,0,20,2,1,1585
EDU4064,Presentación en Conferencia,5,0,20,2,1,6
EDU4205,Examen de Candidatura,1,0,20,2,1,1604
EDU4220,Diseños en Investigación Educacional,1,10,20,2,1,1620
EDU4221,Seminario de Investigación I,1,10,20,2,1,1635
EDU4222,Seminario de Investigación II,1,10,20,2,1,1641
EDU4224,Proyecto de Tesis I,1,20,20,2,1,1564
EDU4225,Proyecto de Tesis II,1,30,20,2,1,1604
EDU4226,Tesis I,1,50,20,2,1,1511
EDU4226,Tesis I,2,50,20,2,1,1564
EDU4226,Tesis I,3,50,20,2,1,1585
EDU4226,Tesis I,4,50,20,2,1,916
EDU4226,Tesis I,5,50,20,2,1,1572
EDU4226,Tesis I,6,50,20,2,1,1568
EDU4226,Tesis I,7,50,20,2,1,1514
EDU4226,Tesis I,8,50,20,2,1,1635
EDU4226,Tesis I,9,50,20,2,1,1578
EDU4228,Tesis III,1,50,20,2,1,916
EDU4228,Tesis III,2,50,20,2,1,1484
EDU4228,Tesis III,3,50,20,2,1,1569
EDU4228,Tesis III,4,50,20,2,1,1564
EDU4228,Tesis III,5,50,20,2,1,1616
EDU4228,Tesis III,6,50,20,2,1,1585
EDU4228,Tesis III,7,50,20,1,1,1572
EDU4228,Tesis III,8,50,20,2,1,1585
EDU4228,Tesis III,9,50,20,2,1,1642
EDU4228,Tesis III,10,50,20,2,1,1580
EDU4228,Tesis III,11,50,20,2,1,1598
EDU4228,Tesis III,12,50,20,2,1,1616
EDU4229,Tesis IV,1,50,20,2,1,1616
EDU4229,Tesis IV,2,50,20,2,1,1570
EDU4229,Tesis IV,3,50,20,2,1,1585
EDU4230,Seminario de Investigación III,1,10,20,2,1,1641
EDU552,Didáctica de la Educación Física I,1,10,20,2,1,6
EFS1000,Juego y Vida Activa,1,10,20,2,1,905
EFS1010,Fundamentos de la Motricidad Humana y la Educación Física,1,10,20,2,1,1499
EFS1030,Expresión Corporal y Folclore,1,10,20,2,1,1504
EFS1500,Atletismo,1,5,20,2,1,1645
EFS1505,Fútbol/Balonmano,1,5,20,2,1,1646
EFS1510,Natación/Gimnasia,1,5,20,2,1,6
EIN1001,Introduction to Teaching English (Cpc),1,10,20,2,1,1533
EIN1001,Introduction to Teaching English (Cpc),2,10,20,2,1,1618
EIN1002,Language and Culture I (Cpc),1,10,20,2,1,1602
EIN1002,Language and Culture I (Cpc),1,10,20,2,1,1647
EIN1002,Language and Culture I (Cpc),2,10,20,2,1,1648
EIN1002,Language and Culture I (Cpc),2,10,20,2,1,1649
EIN1004,Language and Culture III (Cpc),1,10,20,2,1,1647
EIN1004,Language and Culture III (Cpc),1,10,20,2,1,1557
EIN1007,English Spanish Contrasts (Cpc),1,10,20,2,1,1647
EIN1007,English Spanish Contrasts (Cpc),1,10,20,2,1,1650
EIN1008,Literature for Children (Cpc),1,10,20,2,1,1651
EIN1008,Literature for Children (Cpc),1,10,20,2,1,6
ENA3413,Etica y Legislacion Profesional en Enfermeria,1,6,21,4,1,1652
ENA3420,Enfermeria en Cuidados Criticos del Adulto I,1,30,21,4,1,1653
ENA3420,Enfermeria en Cuidados Criticos del Adulto I,1,30,21,4,1,1654
ENB3010,Cuidados Avanzados de Enfermeria del Adulto Con Problemas Oncologicos I,1,30,21,4,1,1655
