campus,formato,sigla,nombre_x,creditos,escuela_id
San Joaquín,Presencial,IIC2985,Investigacion o Proyecto,10,30
San Joaquín,Presencial,IIC2986,Investigacion o Proyecto,10,30
San Joaquín,Presencial,IIC2987,Investigacion o Proyecto,10,30
San Joaquín,Presencial,IIC3103,Taller de Integración,10,30
San Joaquín,Presencial,IIC3113,Gestión de Proyectos de Tecnologías de Información,10,30
San Joaquín,Presencial,IIC3143,Desarrollo de Software,10,30
San Joaquín,Presencial,IIC3182,Interfaces Humano Computador,10,30
San Joaquín,Presencial,IIC3242,Complejidad Computacional,10,30
San Joaquín,Presencial,IIC3253,Criptografía y Seguridad Computacional,10,30
San Joaquín,Presencial,IIC3413,Implementación de Sistemas de Base de Datos,10,30
San Joaquín,Presencial,IIC3585,Diseño Avanzado de Aplicaciones Web,10,30
San Joaquín,Presencial,IIC3697,Aprendizaje Profundo,10,30
San Joaquín,Presencial,IIC3703,Gestión de Operaciones Ti,10,30
San Joaquín,Presencial,IIC3724,Reconocimiento de Patrones,10,30
San Joaquín,Presencial,IIC3743,Estrategias y Tecnologías de Información,10,30
San Joaquín,Presencial,IIC3745,Testing,10,30
San Joaquín,Presencial,IIC3757,Minería de Procesos,10,30
San Joaquín,Presencial,IIC3793,Audicion por Computador,10,30
San Joaquín,Presencial,IIQ0020,Investigacion o Proyecto,20,30
San Joaquín,Presencial,IIQ1001,Introducción a la Ingeniería Química,10,30
San Joaquín,Presencial,IIQ1003,Termodinámica,10,30
San Joaquín,Presencial,IIQ2003,Fenómenos de Transporte,10,30
San Joaquín,Presencial,IIQ2013,Operaciones Unitarias I,10,30
San Joaquín,Presencial,IIQ2023,Operaciones Unitarias II,10,30
San Joaquín,Presencial,IIQ2043,Fisicoquímica,10,30
San Joaquín,Presencial,IIQ2133,Procesos Químicos,10,30
San Joaquín,Presencial,IIQ213Q,Operaciones Unitarias I,10,30
San Joaquín,Presencial,IIQ2303,Matemática Aplicada a la Ingeniería de Procesos,10,30
San Joaquín,Presencial,IIQ2363,Residuos Sólidos y Peligrosos,10,30
San Joaquín,Presencial,IIQ2623,Microbiología e Higiene de Alimentos,10,30
San Joaquín,Presencial,IIQ2663,Fundamentos de Biotecnología,10,30
San Joaquín,Presencial,IIQ2673,Bioseparaciones,10,30
San Joaquín,Presencial,IIQ2683,Biotecnologia Microbiana,10,30
San Joaquín,Presencial,IIQ2723,Ingeniería de Alimentos,10,30
San Joaquín,Presencial,IIQ2972,Trabajo Personal Dirigido,5,30
San Joaquín,Presencial,IIQ2981,Trabajo Personal Dirigido,5,30
San Joaquín,Presencial,IIQ2985,Investigacion o Proyecto,10,30
San Joaquín,Presencial,IIQ2986,Investigacion o Proyecto,10,30
San Joaquín,Presencial,IIQ2987,Investigacion o Proyecto,10,30
San Joaquín,Presencial,IIQ3343,Contaminación Atmosférica,10,30
San Joaquín,Presencial,IIQ3373,Tecnologías de Biorremediación de Suelos Contaminados,10,30
San Joaquín,Presencial,IIQ3402,"Diseño Estadístico, Optimización y Análisis Multivariado",10,30
San Joaquín,Presencial,IIQ3602,Biopolímeros,10,30
San Joaquín,Presencial,IIQ3643,Inocuidad y Seguridad Alimentaria,10,30
San Joaquín,Presencial,IIQ3663,Sistemas Microbiológicos,10,30
San Joaquín,Presencial,IIQ3683,Biotecnología Microbiana,10,30
San Joaquín,Presencial,IIQ3733,Análisis de Biosistemas,10,30
San Joaquín,Presencial,IIQ3773,Termodinámica Avanzada,10,30
Campus Externo,Remoto,IMI3100,Emprendimientos Tecnológicos,10,30
Campus Externo,Remoto,IMI3220,Vigilancia y Prospección Tecnológica,5,30
Campus Externo,Híbrido,IMI3500,"Sistemas, Entorno y Redes para la Innovación",10,30
Campus Externo,Híbrido,IMI3510,Seminario Internacional Silicon Valley,5,30
Campus Externo,Híbrido,IMI3600,Marketing y Comercialización de Emprendimientos e Innovaciones Tecnológicas,10,30
Campus Externo,Híbrido,IMI3740,Trabajo en Equipo y Liderazgo para la Innovación,5,30
Campus Externo,Híbrido,IMI4000,Actividad de Graduación,30,30
San Joaquín,Presencial,IMM0020,Investigacion o Proyecto,20,30
San Joaquín,Presencial,IMM1003,Introducción a la Minería,10,30
San Joaquín,Presencial,IMM2003,Geología Minera,10,30
San Joaquín,Presencial,IMM2013,Minería a Cielo Abierto,10,30
San Joaquín,Presencial,IMM2033,Geoestadística,10,30
San Joaquín,Presencial,IMM2043,Minería Subterránea,10,30
San Joaquín,Presencial,IMM2053,Procesos Metalúrgicos,10,30
San Joaquín,Presencial,IMM2073,Minería Sustentable,10,30
San Joaquín,Presencial,IMM2083,Mecánica de Rocas para Minería,10,30
San Joaquín,Presencial,IMM2213,Fundamentos de la Economía de Minerales,10,30
San Joaquín,Presencial,IMM2503,Perforación y Tronadura,10,30
San Joaquín,Presencial,IMM2521,Tecnologías Mineras,10,30
San Joaquín,Presencial,IMM2972,Trabajo Personal Dirigido,5,30
San Joaquín,Presencial,IMM2985,Investigacion o Proyecto,10,30
San Joaquín,Presencial,IMM2986,Investigacion o Proyecto,10,30
San Joaquín,Presencial,IMM2987,Investigacion o Proyecto,10,30
San Joaquín,Presencial,IMM3005,Seminario de Mineria,10,30
San Joaquín,Presencial,IMM3053,Hidrometalurgia Avanzada,10,30
San Joaquín,Presencial,IMM3323,Gestión de Equipos y Automatización Minera,10,30
San Joaquín,Presencial,IMM3403,Proyecto Minero,10,30
San Joaquín,Presencial,IMM3521,Tecnologías Mineras,10,30
San Joaquín,Presencial,IMM3800,Topicos en Mineria,10,30
San Joaquín,Presencial,IMM3801,Tópicos en Minería,10,30
San Joaquín,Presencial,IMT0020,Investigación o Proyecto,20,30
San Joaquín,Presencial,IMT1001,Introducción a la Ingeniería Matemática,10,30
San Joaquín,Presencial,IMT2111,Álgebra Lineal Numérica,10,30
San Joaquín,Presencial,IMT2118,Ciencia de Datos Geoespaciales,10,30
San Joaquín,Presencial,IMT2972,Trabajo Personal Dirigido,5,30
San Joaquín,Presencial,IBM2026,Prototyping for Bioengineers,10,31
San Joaquín,Presencial,IBM3105,Biological and Medical Engineering Group Project,10,31
San Joaquín,Presencial,IBM3108,Unidad de Investigación,10,31
San Joaquín,Presencial,IBM3110,Tesis de Magíster,40,31
San Joaquín,Presencial,IBM3111,Interdisciplinary Research Unit I,10,31
San Joaquín,Presencial,IBM3112,Interdisciplinary Research Unit II,40,31
San Joaquín,Presencial,IBM3113,Interdisciplinary Seminar,0,31
San Joaquín,Presencial,IBM3120,Candidacy Examination,0,31
San Joaquín,Presencial,IBM3121,Approval of Thesis Project,0,31
San Joaquín,Presencial,IBM3122,Doctoral Thesis I,40,31
San Joaquín,Presencial,IBM3123,Doctoral Thesis II,40,31
San Joaquín,Presencial,IBM3125,Doctoral Thesis IV,40,31
San Joaquín,Presencial,IBM3127,Annual Thesis Monitoring Activity I,0,31
San Joaquín,Presencial,ILM3996,Tesis I: Linguistica Literatura,30,32
San Joaquín,Presencial,ILM3998,Tesis Ii: Linguistica Literatura,40,32
San Joaquín,Presencial,ILS1321,Latín-Filosofía I,10,32
San Joaquín,Presencial,ILS1322,Latín-Filosofía II,10,32
San Joaquín,Presencial,ILS1325,Griego Filosofia I,10,32
San Joaquín,Presencial,ILS1326,Griego-Filosofia II,10,32
Casa Central,Presencial,LET0007,Desarrollo de Habilidades Comunicativas para Abogados,10,32
San Joaquín,Presencial,LET0008,Habilidades Comunicativas: Ciencias Naturales y Matemáticas (College Uc),10,32
San Joaquín,Presencial,LET0009,Habilidades Comunicativas: Ciencias Sociales (College Uc),10,32
San Joaquín,Presencial,LET001B,Fundamentos Lingüísticos,10,32
San Joaquín,Presencial,LET001E,Lengua y Cultura Quechua I,10,32
San Joaquín,Presencial,LET002B,Oralidad y Desarrollo Semiótico Infantil,10,32
San Joaquín,Presencial,LET002F,Morfosintaxis del Español,10,32
San Joaquín,Presencial,LET002G,¡Derribemos las Barreras del Lenguaje!,10,32
San Joaquín,Presencial,LET003B,Elementos de Gramática Española,10,32
San Joaquín,Presencial,LET003E,Lengua y Cultura Vasca I,10,32
San Joaquín,Presencial,LET003F,"Fonética, Fonología y Fonoaudiología",10,32
San Joaquín,Presencial,LET004B,Gramática para la Competencia Comunicativa,10,32
San Joaquín,Presencial,LET006E,Lengua y Cultura Italiana I,10,32
San Joaquín,Presencial,LET0101,Introducción a los Estudios Literarios,10,32
San Joaquín,Presencial,LET0111,Literatura Antigua y Medieval,10,32
San Joaquín,Presencial,LET0121,Grandes Preguntas Sobre el Lenguaje,10,32
San Joaquín,Presencial,LET0131,Gramática Española I,10,32
San Joaquín,Presencial,LET020E,Latin Avanzado I,10,32
San Joaquín,Presencial,LET0301,English Language I,12,32
San Joaquín,Presencial,LET0311,Survey of Literary Studies,8,32
San Joaquín,Presencial,LET031E,Comunicacion Oral y No Verbal,10,32
San Joaquín,Presencial,LET0321,Living Topics in Linguistics,10,32
San Joaquín,Presencial,LET0331,Applied Grammar I,10,32
San Joaquín,Presencial,LET039I,The Language of the Media,10,32
San Joaquín,Presencial,LET052E,Lengua y Cultura China,10,32
San Joaquín,Presencial,LET056E,Introduccion a la Lengua y Cultura Catalana,10,32
San Joaquín,Presencial,LET061P,Curso de Español Semestral Nivel Intermedio Avanzado,10,32
San Joaquín,Presencial,LET062I,Common Myths of Language Usage,10,32
San Joaquín,Presencial,LET068E,Edición y Evaluación de Textos Escolares,10,32
San Joaquín,Presencial,LET072I,The English Novel,10,32
Casa Central,Presencial,LET073E,Taller de Analisis Critico de Textos,10,32
San Joaquín,Presencial,LET073P,Curso de Español Semestral Nivel Intermedio - Avanzado,8,32
San Joaquín,Presencial,LET074P,Curso de Español Semestral Nivel Avanzado,8,32
San Joaquín,Presencial,LET077I,Gender and Queer Studies: a Performative Perspective,10,32
San Joaquín,Presencial,LET090E,Iniciación a la Traducción de Textos Literarios,10,32
Casa Central,Presencial,LET1001,Introducción a los Estudios Literarios,10,32
San Joaquín,Presencial,LET1003,Teoría Literaria II,10,32
San Joaquín,Presencial,LET1005,Narrativa Chilena e Hispanoamericana,10,32
Casa Central,Presencial,LET1005,Narrativa Chilena e Hispanoamericana,10,32
San Joaquín,Presencial,LET1007,Teatro Chileno e Hispanoamericano,10,32
Casa Central,Presencial,LET1011,Literatura Universal I,10,32
San Joaquín,Presencial,LET1013,Literatura Española I,10,32
San Joaquín,Presencial,LET1023,Semántica Española,10,32
San Joaquín,Presencial,LET1025,Pragmática,10,32
San Joaquín,Presencial,LET1027,Historia de la Lengua Española,10,32
San Joaquín,Presencial,LET1035,Lengua Latina I,10,32
San Joaquín,Presencial,LET1037,Investigación en Letras,10,32
San Joaquín,Presencial,LET110E,Introducción a la Teoría y Práctica de la Traducción,10,32
San Joaquín,Presencial,LET120E,Ciberlingüística: el Estudio del Lenguaje de Internet,10,32
San Joaquín,Presencial,LET122E,Mitología y Semiótica,10,32
San Joaquín,Presencial,LET122P,Español Lengua Extranjera: Intermedio - B1,10,32
San Joaquín,Presencial,LET123P,Español Lengua Extranjera: Intermedio Avanzado - B2,10,32
San Joaquín,Presencial,LET124E,¿Qué Hacemos Cuando Escribimos?,10,32
San Joaquín,Presencial,LET124P,Español Lengua Extranjera: Avanzado - C1,10,32
San Joaquín,Presencial,LET125E,Salud y Análisis Crítico del Discurso,10,32
San Joaquín,Presencial,LET1312,English Language II,10,32
San Joaquín,Presencial,LET1313,English Language III,10,32
San Joaquín,Presencial,LET1314,English Language IV,10,32
San Joaquín,Presencial,LET1315,World Literatures,10,32
San Joaquín,Presencial,LET1323,Applied Linguistics and Communication,10,32
San Joaquín,Presencial,LET1325,English Phonetics and Phonology I,10,32
San Joaquín,Presencial,LET1331,Applied Grammar I,10,32
San Joaquín,Presencial,LET1333,Synchronic Grammar,10,32
San Joaquín,Presencial,LET1335,Discourse and Pragmatics,10,32
San Joaquín,Presencial,LET1341,Introduction to Literary Studies,10,32
San Joaquín,Presencial,LET1343,Literary Theory I,10,32
San Joaquín,Remoto,LET1345,Shakespeare,10,32
San Joaquín,Presencial,LET1347,Short Story,10,32
Oriente,Presencial,LET134P,Español Lengua Extranjera y Cultura: Avanzado - C1,15,32
San Joaquín,Presencial,LET1357,Narrative II,10,32
San Joaquín,Presencial,LET1367,Research in Literature/Linguistics,10,32
San Joaquín,Remoto,LET161E,"Programa de Habilidades Comunicativas Escritas para Ciencias Sociales, Artes y Humanidades",10,32
San Joaquín,Remoto,LET162E,Programa de Habilidades Comunicativas Escritas para Ciencias Naturales y Matemáticas,10,32
San Joaquín,Remoto,LET163E,Programa de Habilidades Comunicativas Escritas para Ciencias de la Salud,10,32
San Joaquín,Presencial,LET182E,"Introducción a la Lectura y la Escritura en Artes, Humanidades y Ciencias Sociales",10,32
San Joaquín,Presencial,LET183E,"Introducción a la Lectura y la Escritura en Ciencias Naturales, Matemáticas y de la Salud",10,32
San Joaquín,Presencial,LET202G,El Misterioso Caso del Curso de Ficción Policial,10,32
San Joaquín,Presencial,LET204I,Literature and Cinema of the Wild West,10,32
San Joaquín,Presencial,LET205E,Itinerario de Jose Donoso,10,32
San Joaquín,Presencial,LET209I,Contemporary Crime Fiction,10,32
San Joaquín,Presencial,LET2311,Applied Phonetics I,10,32
San Joaquín,Presencial,LET2313,Applied Linguistics and Education,10,32
San Joaquín,Presencial,LET2315,Second Language Acquisition,10,32
San Joaquín,Presencial,LET265E,Gabriela Mistral y Violeta Parra: Poéticas Cruzadas,10,32
San Joaquín,Presencial,LET296E,Introducción a la Escritura Creativa,10,32
San Joaquín,Presencial,LET299E,Psicoanálisis y Literatura: (Des) Encuentros Entre Síntoma y Letra,10,32
San Joaquín,Presencial,LET300E,Taller Escritor en Residencia,10,32
San Joaquín,Presencial,LET309E,Crisis Ambiental: el Rol de las Humanidades,10,32
San Joaquín,Presencial,LET3101,Morfosintaxis General,10,32
San Joaquín,Presencial,LET3103,Fonética y Fonología Generales,10,32
San Joaquín,Presencial,LET3106,Métodos y Técnicas de Investigación,10,32
San Joaquín,Presencial,LET3109,Desarrollo Linguistico en la Infancia y la Adolescencia,20,32
San Joaquín,Presencial,LET310E,"Narrativa Coreana, Siglos XX y Xxi: Novela, Cuento y Cine",10,32
San Joaquín,Presencial,LET3111,Estudios del Discurso,10,32
San Joaquín,Presencial,LET312E,El Monstruo en la Literatura y el Cine Hispanoamericanos Contemporáneos,10,32
San Joaquín,Presencial,LET3190,Estudios Dirigidos,20,32
San Joaquín,Presencial,LET3200,Tesis,40,32
San Joaquín,Presencial,LET3501,Fundamentos Teóricos de la Traducción,10,32
San Joaquín,Presencial,LET3502,Gestión Terminológica Aplicada a la Traducción,10,32
San Joaquín,Presencial,LET3503,Revisión y Control de Calidad en Traducción,10,32
San Joaquín,Presencial,LET3511,Tic Avanzadas para la Traducción,10,32
San Joaquín,Presencial,LET3513,Conceptos y Práctica de Gilt,10,32
San Joaquín,Presencial,LET3543,Traducción de Textos de Ciencias Sociales,10,32
San Joaquín,Presencial,LET3545,Traducción Audiovisual,10,32
San Joaquín,Presencial,LET3705,Adquisición y Desarrollo de Lenguas,10,32
San Joaquín,Presencial,LET3716,Adquisición y Desarrollo de Habilidades Comunicativas en el Aula,10,32
San Joaquín,Presencial,LET3720,Métodos de Investigación en Ile,10,32
San Joaquín,Presencial,LET3722,Aplicaciones de la Lingüística a Ile,10,32
San Joaquín,Presencial,LET3723,Bilingüismo: Problemas en el Aula,10,32
San Joaquín,Presencial,LET3724,Trabajo Final de Graduación I,15,32
San Joaquín,Presencial,LET4110,Estudios Dirigidos,20,32
San Joaquín,Presencial,LET4114,Proyecto de Tesis Doctoral,40,32
San Joaquín,Presencial,LET4141,Crítica Literaria,15,32
San Joaquín,Presencial,LET4144,Literatura Hispanoamericana (Narrativa),10,32
San Joaquín,Presencial,LET4146,Literatura Hispanoamericana (Teatro y Géneros Afines),10,32
San Joaquín,Presencial,LET4401,Estudios Gramaticales,10,32
San Joaquín,Presencial,LET4411,Estudios Fonológicos,10,32
San Joaquín,Presencial,LET4412,Estudios del Discurso Oral y Escrito,10,32
San Joaquín,Presencial,LET4421,Investigación en Ciencias del Lenguaje I,10,32
San Joaquín,Presencial,LET4431,Estudios Dirigidos I,10,32
San Joaquín,Presencial,LET4433,Estudios Dirigidos III,10,32
San Joaquín,Presencial,LET4473,Español de Chile y América,10,32
San Joaquín,Presencial,LET4474,Desarrollo de Interlengua en Español/ Lengua Extranjera,10,32
San Joaquín,Presencial,LET4477,"Lenguaje, Conocimiento y Educación",10,32
San Joaquín,Presencial,LET4482,Autoría Artículo Científico,0,32
San Joaquín,Presencial,LET4483,Pasantía,0,32
San Joaquín,Presencial,LET4485,Examen de Candidatura Escrito,0,32
San Joaquín,Presencial,LET4486,Tesis Doctoral I,50,32
San Joaquín,Presencial,LET4488,Tesis Doctoral III,50,32
San Joaquín,Presencial,LET4489,Tesis Doctoral IV,50,32
San Joaquín,Presencial,LET4491,Tesis Doctoral I,50,32
San Joaquín,Presencial,LET4493,Tesis Doctoral III,50,32
San Joaquín,Presencial,LET4494,Tesis Doctoral IV,50,32
San Joaquín,Presencial,LET4498,Lingüística de Corpus Aplicada a la Investigación en Humanidades,10,32
San Joaquín,Presencial,LET4500,Literatura Transatlántica,10,32
San Joaquín,Presencial,LET4502,Defensa de Proyecto de Tesis Doctoral,0,32
San Joaquín,Presencial,LET4503,Actividad Anual de Seguimiento I,0,32
San Joaquín,Presencial,LET4504,Actividad Anual de Seguimiento II,0,32
San Joaquín,Presencial,LET4505,Autoría Artículo Científico o Patente,0,32
San Joaquín,Presencial,LET4506,Pasantìa,0,32
San Joaquín,Presencial,LET4507,Seminario Optativo en Literaturas Hispanoamericanas,10,32
San Joaquín,Presencial,LET4509,Aspectos del Cambio Lingüístico,10,32
San Joaquín,Presencial,LET4520,Critiques and Practices of Sustainability in Environmental Humanities in Chile and Sweden,10,32
San Joaquín,Presencial,CLG0901,Taller de Iniciación,5,33
San Joaquín,Presencial,EPG3110,Probabilidad,15,34
San Joaquín,Presencial,EPG3306,Metodos Estadisticos I,15,34
Casa Central,Híbrido,EPG3306,Metodos Estadisticos I,15,34
Casa Central,Híbrido,EPG3307,Probabilidades,15,34
San Joaquín,Presencial,EPG3308,Computacion Estadistica,15,34
Casa Central,Híbrido,EPG3308,Computacion Estadistica,15,34
San Joaquín,Presencial,EPG3313,Series de Tiempo,15,34
Casa Central,Híbrido,EPG3341,Seminario de Estadistica,15,34
Casa Central,Híbrido,EPG3342,Seminario de Estadística II,15,34
Casa Central,Híbrido,EPG3380,Tecnicas de Consultoria Estadistica,5,34
Casa Central,Híbrido,EPG3381,Consultoria Estadistica I,5,34
Casa Central,Híbrido,EPG3382,Consultoria Estadistica II,5,34
Casa Central,Híbrido,EPG3383,Consultoria Estadistica III,5,34
Casa Central,Híbrido,EPG3390,Proyecto de Magister,0,34
San Joaquín,Presencial,EPG3510,Metodos Estadísticos Avanzados I,15,34
San Joaquín,Presencial,EPG3530,Metodos Estadísticos Avanzados III,15,34
San Joaquín,Presencial,EPG3601,Computacion Estadistica Avanzada,15,34
Casa Central,Híbrido,EPG3701,Modelos Lineales Generalizados,15,34
San Joaquín,Presencial,EPG3730,Métodos Exploratorios y Computacionales para Estadística,10,34
Casa Central,Híbrido,EPG4001,Aprendizaje Supervisado,5,34
Casa Central,Híbrido,EPG4002,Aprendizaje No Supervisado,5,34
Casa Central,Híbrido,EPG4004,Series de Tiempo,5,34
Casa Central,Híbrido,EPG4006,Modelos Lineales Generalizados,5,34
Casa Central,Híbrido,EPG4007,Análisis de Tiempos de Falla,5,34
Casa Central,Híbrido,EPG4009,Análisis Multivariado,5,34
San Joaquín,Presencial,EPG4010,Actividad Anual de Seguimiento I,0,34
